# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/phodopus-5spec-cmc/ -m cmc -d ../../data/psun-transcripts.tab -o ../../paml/phodopus-5spec-cmc.csv
# Runtime:        11/16/2020 22:16:36
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/phodopus-5spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/psun-transcripts.tab
# Output file:           ../../paml/phodopus-5spec-cmc.csv
# ----------------
# 11.16.2020 | 22:16:36 Reading metadata file: ../../data/psun-transcripts.tab
# Features read:         27988
# ----------------
# 11.16.2020 | 22:16:37 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
Psun_T000015877.NT.trim.NT.macse.trim.filter,Psun_T000015877,ScmyWZ3_1570_HRSCAF_1621,71555538,71559119,-1217.204660,3.64966,0.89578,0.00000,0.10422,0.23450,1.00000,14.74385,0.23450,1.00000,1.36222
Psun_T000015836.NT.trim.NT.macse.trim.filter,Psun_T000015836,ScmyWZ3_1570_HRSCAF_1621,70352092,70402423,-2836.651139,3.63397,0.91000,0.07918,0.01082,0.02539,1.00000,999.00000,0.02539,1.00000,0.00000
Psun_T000015885.NT.trim.NT.macse.trim.filter,Psun_T000015885,ScmyWZ3_1570_HRSCAF_1621,71660974,71664037,-624.510111,8.10317,0.85088,0.00000,0.14912,0.00000,1.00000,3.04824,0.00000,1.00000,0.79606
Psun_T000015763.NT.trim.NT.macse.trim.filter,Psun_T000015763,ScmyWZ3_1570_HRSCAF_1621,61536652,61567667,-5744.644025,2.82094,0.48472,0.00000,0.51528,0.00000,1.00000,1.79436,0.00000,1.00000,0.93535
Psun_T000015838.NT.trim.NT.macse.trim.filter,Psun_T000015838,ScmyWZ3_1570_HRSCAF_1621,70414479,70429184,-1159.681296,3.44040,0.68627,0.25604,0.05769,0.07120,1.00000,9.65745,0.07120,1.00000,0.00000
Psun_T000015770.NT.trim.NT.macse.trim.filter,Psun_T000015770,ScmyWZ3_1570_HRSCAF_1621,62110482,62171812,-5623.884632,6.60469,0.73854,0.00000,0.26146,0.00000,1.00000,0.60219,0.00000,1.00000,0.76819
Psun_T000015887.NT.trim.NT.macse.trim.filter,Psun_T000015887,ScmyWZ3_1570_HRSCAF_1621,71663402,71664820,-674.759254,2.38626,0.86335,0.00000,0.13665,0.12051,1.00000,0.00000,0.12051,1.00000,0.37097
Psun_T000015872.NT.trim.NT.macse.trim.filter,Psun_T000015872,ScmyWZ3_1570_HRSCAF_1621,71332325,71338505,-2705.333134,3.63090,0.53177,0.42688,0.04134,0.00000,1.00000,0.00000,0.00000,1.00000,60.78773
Psun_T000015888.NT.trim.NT.macse.trim.filter,Psun_T000015888,ScmyWZ3_1570_HRSCAF_1621,71668010,71669057,-918.012587,6.90438,0.63144,0.00000,0.36856,0.00000,1.00000,0.26264,0.00000,1.00000,0.30826
Psun_T000015656.NT.trim.NT.macse.trim.filter,Psun_T000015656,ScmyWZ3_1570_HRSCAF_1621,55210377,55253685,-6691.998211,3.20316,0.00007,0.11795,0.88198,0.00000,1.00000,0.00000,0.00000,1.00000,0.01631
Psun_T000015855.NT.trim.NT.macse.trim.filter,Psun_T000015855,ScmyWZ3_1570_HRSCAF_1621,70907438,70930877,-3012.950478,6.62533,0.22673,0.00000,0.77327,0.04729,1.00000,0.12328,0.04729,1.00000,0.00000
Psun_T000015849.NT.trim.NT.macse.trim.filter,Psun_T000015849,ScmyWZ3_1570_HRSCAF_1621,70603084,70612570,-3645.534730,3.78419,0.77511,0.17853,0.04636,0.00000,1.00000,0.00000,0.00000,1.00000,1.34851
Psun_T000015906.NT.trim.NT.macse.trim.filter,Psun_T000015906,ScmyWZ3_1570_HRSCAF_1621,71815583,71828192,-1372.413953,3.17309,0.80118,0.00000,0.19882,0.17762,1.00000,0.00000,0.17762,1.00000,0.62044
Psun_T000015907.NT.trim.NT.macse.trim.filter,Psun_T000015907,ScmyWZ3_1570_HRSCAF_1621,71835578,71851972,-1301.038873,3.71117,0.83109,0.10498,0.06393,0.09319,1.00000,6.58015,0.09319,1.00000,0.00000
Psun_T000006907.NT.trim.NT.macse.trim.filter,Psun_T000006907,ScmyWZ3_6734_HRSCAF_6862,234188537,234231902,-14499.437023,4.12201,0.93807,0.04143,0.02050,0.17832,1.00000,2.09088,0.17832,1.00000,6.62575
Psun_T000015865.NT.trim.NT.macse.trim.filter,Psun_T000015865,ScmyWZ3_1570_HRSCAF_1621,71253960,71285451,-2033.164706,2.29951,0.98589,0.00000,0.01411,0.02296,1.00000,20.77893,0.02296,1.00000,0.00000
Psun_T000015848.NT.trim.NT.macse.trim.filter,Psun_T000015848,ScmyWZ3_1570_HRSCAF_1621,70588114,70598904,-3707.553831,5.61495,0.00002,0.12717,0.87281,0.08002,1.00000,0.04602,0.08002,1.00000,0.09546
Psun_T000015891.NT.trim.NT.macse.trim.filter,Psun_T000015891,ScmyWZ3_1570_HRSCAF_1621,71714582,71716996,-1334.617974,8.06796,0.00001,0.00000,0.99999,0.00000,1.00000,0.07952,0.00000,1.00000,0.00000
Psun_T000015898.NT.trim.NT.macse.trim.filter,Psun_T000015898,ScmyWZ3_1570_HRSCAF_1621,71753022,71762418,-747.148777,12.27057,0.58811,0.00000,0.41189,0.00000,1.00000,0.66066,0.00000,1.00000,4.04551
Psun_T000015911.NT.trim.NT.macse.trim.filter,Psun_T000015911,ScmyWZ3_1570_HRSCAF_1621,71931512,71937010,-1441.309377,3.59953,0.88515,0.00000,0.11485,0.22785,1.00000,3.48895,0.22785,1.00000,2.74819
Psun_T000015875.NT.trim.NT.macse.trim.filter,Psun_T000015875,ScmyWZ3_1570_HRSCAF_1621,71437577,71446464,-3875.057365,4.20597,0.61611,0.37612,0.00777,0.05284,1.00000,21.51680,0.05284,1.00000,0.00000
Psun_T000015880.NT.trim.NT.macse.trim.filter,Psun_T000015880,ScmyWZ3_1570_HRSCAF_1621,71576160,71584170,-2921.981750,3.82937,0.26565,0.00000,0.73435,0.76261,1.00000,0.00000,0.76261,1.00000,0.14887
Psun_T000015859.NT.trim.NT.macse.trim.filter,Psun_T000015859,ScmyWZ3_1570_HRSCAF_1621,71127894,71156969,-3739.587559,5.34675,0.00000,0.04391,0.95609,0.00000,1.00000,0.08148,0.00000,1.00000,0.01446
Psun_T000015882.NT.trim.NT.macse.trim.filter,Psun_T000015882,ScmyWZ3_1570_HRSCAF_1621,71623679,71636720,-3203.878097,3.39725,0.81232,0.00000,0.18768,0.03053,1.00000,1.36598,0.03053,1.00000,0.59610
Psun_T000015912.NT.trim.NT.macse.trim.filter,Psun_T000015912,ScmyWZ3_1570_HRSCAF_1621,71949389,71953462,-1762.405062,4.15141,0.76920,0.14527,0.08553,0.02870,1.00000,0.00000,0.02870,1.00000,2.45878
Psun_T000015913.NT.trim.NT.macse.trim.filter,Psun_T000015913,ScmyWZ3_1570_HRSCAF_1621,71988020,71996866,-1266.062067,5.51463,0.00000,0.13424,0.86576,0.00000,1.00000,0.21007,0.00000,1.00000,0.00000
Psun_T000015944.NT.trim.NT.macse.trim.filter,Psun_T000015944,ScmyWZ3_1570_HRSCAF_1621,72430975,72435888,-1364.053236,2.52379,0.20200,0.00000,0.79800,0.25055,1.00000,0.09638,0.25055,1.00000,0.00000
Psun_T000015804.NT.trim.NT.macse.trim.filter,Psun_T000015804,ScmyWZ3_1570_HRSCAF_1621,65855110,65931102,-4385.794499,3.23388,0.98879,0.00000,0.01121,0.03958,1.00000,33.59551,0.03958,1.00000,6.79019
Psun_T000015956.NT.trim.NT.macse.trim.filter,Psun_T000015956,ScmyWZ3_1570_HRSCAF_1621,72587517,72592836,-1308.222235,4.83554,0.71127,0.12693,0.16180,0.00000,1.00000,851.05867,0.00000,1.00000,0.00000
Psun_T000015805.NT.trim.NT.macse.trim.filter,Psun_T000015805,ScmyWZ3_1570_HRSCAF_1621,66722597,66772628,-4813.679668,3.19787,0.00001,0.02025,0.97974,0.00000,1.00000,0.01972,0.00000,1.00000,0.00000
Psun_T000015960.NT.trim.NT.macse.trim.filter,Psun_T000015960,ScmyWZ3_1570_HRSCAF_1621,72610152,72614774,-953.751712,3.03035,0.72598,0.00000,0.27402,0.01308,1.00000,1.86813,0.01308,1.00000,0.30950
Psun_T000015893.NT.trim.NT.macse.trim.filter,Psun_T000015893,ScmyWZ3_1570_HRSCAF_1621,71718148,71721792,-2532.638558,4.75162,0.94550,0.03694,0.01757,0.04541,1.00000,10.61789,0.04541,1.00000,0.00000
Psun_T000015889.NT.trim.NT.macse.trim.filter,Psun_T000015889,ScmyWZ3_1570_HRSCAF_1621,71703353,71715023,-2405.962322,6.97744,0.00000,0.00000,1.00000,1.00000,1.00000,0.04982,1.00000,1.00000,0.10143
Psun_T000015864.NT.trim.NT.macse.trim.filter,Psun_T000015864,ScmyWZ3_1570_HRSCAF_1621,71230402,71253699,-2339.568573,3.08451,0.10625,0.00000,0.89375,0.00000,1.00000,0.13424,0.00000,1.00000,0.35853
Psun_T000015959.NT.trim.NT.macse.trim.filter,Psun_T000015959,ScmyWZ3_1570_HRSCAF_1621,72606233,72608162,-1165.996580,2.45505,0.89868,0.00000,0.10132,0.18288,1.00000,2.96123,0.18288,1.00000,0.00000
Psun_T000015974.NT.trim.NT.macse.trim.filter,Psun_T000015974,ScmyWZ3_1570_HRSCAF_1621,72776435,72777381,-1217.860320,4.73809,0.00000,0.09602,0.90398,0.00000,1.00000,0.00000,0.00000,1.00000,0.09748
Psun_T000015964.NT.trim.NT.macse.trim.filter,Psun_T000015964,ScmyWZ3_1570_HRSCAF_1621,72643103,72648943,-1579.306482,5.33671,0.81479,0.08806,0.09715,0.01545,1.00000,0.08456,0.01545,1.00000,0.00000
Psun_T000015975.NT.trim.NT.macse.trim.filter,Psun_T000015975,ScmyWZ3_1570_HRSCAF_1621,72777803,72778795,-877.539634,11.71461,0.90681,0.00000,0.09319,0.02631,1.00000,0.00000,0.02631,1.00000,2.10927
Psun_T000015665.NT.trim.NT.macse.trim.filter,Psun_T000015665,ScmyWZ3_1570_HRSCAF_1621,55756958,55803010,-6655.740064,2.94971,0.91418,0.07445,0.01137,0.09927,1.00000,999.00000,0.09927,1.00000,0.00000
Psun_T000015966.NT.trim.NT.macse.trim.filter,Psun_T000015966,ScmyWZ3_1570_HRSCAF_1621,72735065,72751333,-1384.754336,4.58825,0.00000,0.04902,0.95098,0.05040,1.00000,0.11465,0.05040,1.00000,0.00415
Psun_T000015969.NT.trim.NT.macse.trim.filter,Psun_T000015969,ScmyWZ3_1570_HRSCAF_1621,72764478,72765558,-716.371036,3.50425,0.87968,0.00000,0.12032,0.00000,1.00000,0.46670,0.00000,1.00000,11.23693
Psun_T000015973.NT.trim.NT.macse.trim.filter,Psun_T000015973,ScmyWZ3_1570_HRSCAF_1621,72774612,72776356,-1184.481269,4.35960,0.27325,0.00000,0.72675,0.00000,1.00000,0.50733,0.00000,1.00000,0.78064
Psun_T000015961.NT.trim.NT.macse.trim.filter,Psun_T000015961,ScmyWZ3_1570_HRSCAF_1621,72617927,72627437,-2049.356229,7.64187,0.88671,0.00000,0.11328,0.00000,1.00000,1.38136,0.00000,1.00000,0.59167
Psun_T000015921.NT.trim.NT.macse.trim.filter,Psun_T000015921,ScmyWZ3_1570_HRSCAF_1621,72114910,72125891,-2870.214160,5.55950,0.00000,0.00000,1.00000,0.00000,1.00000,0.05444,0.00000,1.00000,0.00000
Psun_T000015854.NT.trim.NT.macse.trim.filter,Psun_T000015854,ScmyWZ3_1570_HRSCAF_1621,70739473,70754634,-5449.301216,2.42637,0.69441,0.21723,0.08836,0.00000,1.00000,9.45952,0.00000,1.00000,0.28001
Psun_T000015965.NT.trim.NT.macse.trim.filter,Psun_T000015965,ScmyWZ3_1570_HRSCAF_1621,72707709,72726109,-1772.841728,4.94554,0.02818,0.00000,0.97182,1.00000,1.00000,0.28093,1.00000,1.00000,0.18856
Psun_T000015918.NT.trim.NT.macse.trim.filter,Psun_T000015918,ScmyWZ3_1570_HRSCAF_1621,72028429,72056712,-2479.459937,4.43941,0.00018,0.07958,0.92023,0.00000,1.00000,0.00000,0.00000,1.00000,0.06574
Psun_T000015922.NT.trim.NT.macse.trim.filter,Psun_T000015922,ScmyWZ3_1570_HRSCAF_1621,72144851,72147258,-2968.552901,4.03273,0.28355,0.00000,0.71645,0.48503,1.00000,0.01168,0.48503,1.00000,0.00000
Psun_T000015951.NT.trim.NT.macse.trim.filter,Psun_T000015951,ScmyWZ3_1570_HRSCAF_1621,72554974,72556942,-1216.959642,4.31032,0.63032,0.25248,0.11720,0.00000,1.00000,0.56319,0.00000,1.00000,4.97627
Psun_T000015936.NT.trim.NT.macse.trim.filter,Psun_T000015936,ScmyWZ3_1570_HRSCAF_1621,72362845,72379900,-1469.078606,5.22116,0.00000,0.01849,0.98151,0.00000,1.00000,0.00000,0.00000,1.00000,0.04744
Psun_T000015949.NT.trim.NT.macse.trim.filter,Psun_T000015949,ScmyWZ3_1570_HRSCAF_1621,72529406,72535333,-1644.293853,4.12460,0.77549,0.00000,0.22451,0.00000,1.00000,1.36296,0.00000,1.00000,1.82136
Psun_T000015990.NT.trim.NT.macse.trim.filter,Psun_T000015990,ScmyWZ3_1570_HRSCAF_1621,73073960,73076487,-888.157485,3.25722,0.56151,0.00000,0.43849,0.71286,1.00000,0.00000,0.71286,1.00000,0.14181
Psun_T000015955.NT.trim.NT.macse.trim.filter,Psun_T000015955,ScmyWZ3_1570_HRSCAF_1621,72583301,72586773,-1165.346034,5.21057,0.76419,0.00000,0.23581,0.01764,1.00000,0.00000,0.01764,1.00000,0.03294
Psun_T000015997.NT.trim.NT.macse.trim.filter,Psun_T000015997,ScmyWZ3_1570_HRSCAF_1621,73141259,73155034,-756.269833,2.46879,0.00392,0.00000,0.99608,0.00000,1.00000,0.00000,0.00000,1.00000,0.17843
Psun_T000015881.NT.trim.NT.macse.trim.filter,Psun_T000015881,ScmyWZ3_1570_HRSCAF_1621,71600344,71609707,-4618.847197,2.85408,0.69176,0.16004,0.14821,0.00000,1.00000,0.77600,0.00000,1.00000,0.00000
Psun_T000015950.NT.trim.NT.macse.trim.filter,Psun_T000015950,ScmyWZ3_1570_HRSCAF_1621,72535838,72546222,-1640.101771,4.12059,0.00000,0.00000,1.00000,0.76460,1.00000,0.16692,0.76460,1.00000,0.02598
Psun_T000015971.NT.trim.NT.macse.trim.filter,Psun_T000015971,ScmyWZ3_1570_HRSCAF_1621,72767368,72776062,-2425.767673,3.92872,0.91636,0.00000,0.08364,0.11235,1.00000,0.00000,0.11235,1.00000,0.41518
Psun_T000015952.NT.trim.NT.macse.trim.filter,Psun_T000015952,ScmyWZ3_1570_HRSCAF_1621,72565915,72575056,-1511.721181,2.50248,0.92827,0.02735,0.04438,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000015968.NT.trim.NT.macse.trim.filter,Psun_T000015968,ScmyWZ3_1570_HRSCAF_1621,72759276,72766138,-3418.526348,6.16093,0.35662,0.00000,0.64338,0.47288,1.00000,0.00000,0.47288,1.00000,0.00806
Psun_T000015986.NT.trim.NT.macse.trim.filter,Psun_T000015986,ScmyWZ3_1570_HRSCAF_1621,73014146,73025957,-3024.116256,6.08766,0.67670,0.28159,0.04171,0.14975,1.00000,4.70687,0.14975,1.00000,2.48527
Psun_T000016000.NT.trim.NT.macse.trim.filter,Psun_T000016000,ScmyWZ3_1570_HRSCAF_1621,73191528,73197031,-1822.005775,2.98344,0.64736,0.26618,0.08646,0.05516,1.00000,7.13385,0.05516,1.00000,1.19867
Psun_T000015684.NT.trim.NT.macse.trim.filter,Psun_T000015684,ScmyWZ3_1570_HRSCAF_1621,58308747,58385969,-6958.809273,3.76375,0.92712,0.05056,0.02233,0.00000,1.00000,253.42868,0.00000,1.00000,1.06817
Psun_T000016015.NT.trim.NT.macse.trim.filter,Psun_T000016015,ScmyWZ3_1570_HRSCAF_1621,73629187,73632327,-973.337975,6.40378,0.92654,0.00000,0.07346,0.09447,1.00000,2.64942,0.09447,1.00000,0.00000
Psun_T000016005.NT.trim.NT.macse.trim.filter,Psun_T000016005,ScmyWZ3_1570_HRSCAF_1621,73322358,73329847,-2681.153990,3.05929,0.75829,0.12805,0.11366,0.00267,1.00000,2.35112,0.00267,1.00000,0.00000
Psun_T000016001.NT.trim.NT.macse.trim.filter,Psun_T000016001,ScmyWZ3_1570_HRSCAF_1621,73216647,73224286,-1423.070961,4.35782,0.96472,0.00000,0.03528,0.20092,1.00000,5.49542,0.20092,1.00000,1.60847
Psun_T000016008.NT.trim.NT.macse.trim.filter,Psun_T000016008,ScmyWZ3_1570_HRSCAF_1621,73492005,73509314,-1629.787852,4.05130,0.99394,0.00000,0.00606,0.13027,1.00000,0.00000,0.13027,1.00000,11.36940
Psun_T000015982.NT.trim.NT.macse.trim.filter,Psun_T000015982,ScmyWZ3_1570_HRSCAF_1621,72963401,72973657,-768.714642,3.15072,0.74444,0.00000,0.25556,0.00000,1.00000,0.59111,0.00000,1.00000,1.57278
Psun_T000016012.NT.trim.NT.macse.trim.filter,Psun_T000016012,ScmyWZ3_1570_HRSCAF_1621,73581403,73590949,-1491.507894,5.93523,0.00000,0.24971,0.75029,0.00000,1.00000,0.11637,0.00000,1.00000,0.00000
Psun_T000016024.NT.trim.NT.macse.trim.filter,Psun_T000016024,ScmyWZ3_1570_HRSCAF_1621,73673275,73676998,-1731.986678,2.57199,0.00000,0.24358,0.75642,0.00000,1.00000,0.00000,0.00000,1.00000,0.32884
Psun_T000016011.NT.trim.NT.macse.trim.filter,Psun_T000016011,ScmyWZ3_1570_HRSCAF_1621,73572068,73576544,-1561.966319,8.05787,0.12368,0.00000,0.87632,0.88118,1.00000,0.05396,0.88118,1.00000,0.00000
Psun_T000016006.NT.trim.NT.macse.trim.filter,Psun_T000016006,ScmyWZ3_1570_HRSCAF_1621,73417208,73421654,-2245.639639,4.57779,0.99477,0.00000,0.00523,0.04760,1.00000,0.00000,0.04760,1.00000,1.94924
Psun_T000015991.NT.trim.NT.macse.trim.filter,Psun_T000015991,ScmyWZ3_1570_HRSCAF_1621,73077791,73113353,-3272.146394,3.23300,0.41391,0.09837,0.48772,0.04596,1.00000,0.00000,0.04596,1.00000,0.06095
Psun_T000016029.NT.trim.NT.macse.trim.filter,Psun_T000016029,ScmyWZ3_1570_HRSCAF_1621,73686240,73688353,-881.676049,5.26566,0.99254,0.00000,0.00746,0.05558,1.00000,22.55125,0.05558,1.00000,26.05683
Psun_T000015795.NT.trim.NT.macse.trim.filter,Psun_T000015795,ScmyWZ3_1570_HRSCAF_1621,64958361,65005800,-7112.294522,3.61752,0.74054,0.24642,0.01304,0.03052,1.00000,124.90007,0.03052,1.00000,1.41875
Psun_T000016018.NT.trim.NT.macse.trim.filter,Psun_T000016018,ScmyWZ3_1570_HRSCAF_1621,73633966,73639059,-2686.491614,6.24684,0.00000,0.53428,0.46572,0.00000,1.00000,0.00000,0.00000,1.00000,0.27036
Psun_T000016020.NT.trim.NT.macse.trim.filter,Psun_T000016020,ScmyWZ3_1570_HRSCAF_1621,73640912,73643966,-1658.346917,6.69154,0.94122,0.00000,0.05878,0.14811,1.00000,5.88580,0.14811,1.00000,0.78731
Psun_T000016022.NT.trim.NT.macse.trim.filter,Psun_T000016022,ScmyWZ3_1570_HRSCAF_1621,73654204,73665660,-2331.405684,8.02510,0.98997,0.00000,0.01003,0.01258,1.00000,0.00000,0.01258,1.00000,14.20698
Psun_T000016027.NT.trim.NT.macse.trim.filter,Psun_T000016027,ScmyWZ3_1570_HRSCAF_1621,73678958,73681414,-1874.558816,7.38626,0.00000,0.00000,1.00000,0.09059,1.00000,0.02714,0.09059,1.00000,0.11554
Psun_T000016033.NT.trim.NT.macse.trim.filter,Psun_T000016033,ScmyWZ3_1570_HRSCAF_1621,73707890,73712701,-810.241949,3.49759,0.27112,0.00000,0.72888,0.23286,1.00000,0.44545,0.23286,1.00000,0.00000
Psun_T000016014.NT.trim.NT.macse.trim.filter,Psun_T000016014,ScmyWZ3_1570_HRSCAF_1621,73620508,73630542,-2695.670153,4.81802,0.96404,0.00000,0.03596,0.12520,1.00000,16.81147,0.12520,1.00000,0.70774
Psun_T000015958.NT.trim.NT.macse.trim.filter,Psun_T000015958,ScmyWZ3_1570_HRSCAF_1621,72596690,72602715,-4589.733621,3.56867,0.90530,0.07845,0.01625,0.07128,1.00000,0.00000,0.07128,1.00000,24.54293
Psun_T000016060.NT.trim.NT.macse.trim.filter,Psun_T000016060,ScmyWZ3_1570_HRSCAF_1621,74032745,74036903,-1050.003361,3.42948,0.76882,0.00000,0.23118,0.00000,1.00000,1.05058,0.00000,1.00000,0.00000
Psun_T000016056.NT.trim.NT.macse.trim.filter,Psun_T000016056,ScmyWZ3_1570_HRSCAF_1621,73964538,73967872,-1325.361413,6.59467,0.99601,0.00000,0.00399,0.06050,1.00000,999.00000,0.06050,1.00000,0.00000
Psun_T000016055.NT.trim.NT.macse.trim.filter,Psun_T000016055,ScmyWZ3_1570_HRSCAF_1621,73961384,73964447,-1369.360034,2.80086,0.37810,0.07788,0.54402,0.00000,1.00000,0.29168,0.00000,1.00000,0.00000
Psun_T000015935.NT.trim.NT.macse.trim.filter,Psun_T000015935,ScmyWZ3_1570_HRSCAF_1621,72351836,72362823,-4178.473634,3.99492,0.81653,0.16426,0.01920,0.00000,1.00000,26.11876,0.00000,1.00000,0.00000
Psun_T000016059.NT.trim.NT.macse.trim.filter,Psun_T000016059,ScmyWZ3_1570_HRSCAF_1621,74030420,74032445,-1817.795221,5.37613,0.83503,0.09689,0.06808,0.00113,1.00000,4.11926,0.00113,1.00000,1.64639
Psun_T000016075.NT.trim.NT.macse.trim.filter,Psun_T000016075,ScmyWZ3_1570_HRSCAF_1621,74431959,74445863,-1040.632086,2.48636,0.54586,0.00000,0.45414,0.00000,1.00000,2.28146,0.00000,1.00000,1.23282
Psun_T000016050.NT.trim.NT.macse.trim.filter,Psun_T000016050,ScmyWZ3_1570_HRSCAF_1621,73920127,73927697,-1586.457460,4.78826,0.87687,0.00000,0.12313,0.00508,1.00000,2.12090,0.00508,1.00000,0.53874
Psun_T000016066.NT.trim.NT.macse.trim.filter,Psun_T000016066,ScmyWZ3_1570_HRSCAF_1621,74122526,74123977,-805.663261,2.16213,0.00000,0.05315,0.94685,0.00000,1.00000,0.15528,0.00000,1.00000,0.00000
Psun_T000016013.NT.trim.NT.macse.trim.filter,Psun_T000016013,ScmyWZ3_1570_HRSCAF_1621,73591531,73597048,-4345.968838,4.08387,0.46747,0.50445,0.02809,0.00000,1.00000,36.25473,0.00000,1.00000,0.00000
Psun_T000015652.NT.trim.NT.macse.trim.filter,Psun_T000015652,ScmyWZ3_1570_HRSCAF_1621,55083387,55153265,-8181.793563,3.32654,0.84216,0.10024,0.05760,0.01559,1.00000,0.00000,0.01559,1.00000,1.47918
Psun_T000015825.NT.trim.NT.macse.trim.filter,Psun_T000015825,ScmyWZ3_1570_HRSCAF_1621,70208365,70239523,-6336.665059,3.35070,0.82801,0.11128,0.06071,0.00000,1.00000,2.60359,0.00000,1.00000,0.00000
Psun_T000015987.NT.trim.NT.macse.trim.filter,Psun_T000015987,ScmyWZ3_1570_HRSCAF_1621,73026070,73051311,-4588.113089,3.10591,0.77375,0.10785,0.11840,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000016077.NT.trim.NT.macse.trim.filter,Psun_T000016077,ScmyWZ3_1570_HRSCAF_1621,74487900,74500890,-1449.865068,5.02073,0.00001,0.00000,0.99999,0.00000,1.00000,0.00000,0.00000,1.00000,0.07700
Psun_T000016086.NT.trim.NT.macse.trim.filter,Psun_T000016086,ScmyWZ3_1570_HRSCAF_1621,75124530,75135509,-905.284508,8.19046,0.87572,0.00000,0.12428,0.05581,1.00000,0.00000,0.05581,1.00000,0.08769
Psun_T000015497.NT.trim.NT.macse.trim.filter,Psun_T000015497,ScmyWZ3_1570_HRSCAF_1621,33810876,33906680,-9047.769133,3.98226,0.85626,0.13034,0.01340,0.04271,1.00000,0.24780,0.04271,1.00000,17.64372
Psun_T000016063.NT.trim.NT.macse.trim.filter,Psun_T000016063,ScmyWZ3_1570_HRSCAF_1621,74045468,74057181,-2580.133923,4.89368,0.86507,0.07096,0.06397,0.12962,1.00000,0.00000,0.12962,1.00000,0.65016
Psun_T000016040.NT.trim.NT.macse.trim.filter,Psun_T000016040,ScmyWZ3_1570_HRSCAF_1621,73768770,73783938,-3070.976866,4.97649,0.98903,0.00043,0.01055,0.14109,1.00000,18.08410,0.14109,1.00000,5.68357
Psun_T000016099.NT.trim.NT.macse.trim.filter,Psun_T000016099,ScmyWZ3_1570_HRSCAF_1621,75810392,75816937,-1258.342666,2.61971,0.74195,0.00000,0.25805,0.00000,1.00000,2.81585,0.00000,1.00000,0.90677
Psun_T000016057.NT.trim.NT.macse.trim.filter,Psun_T000016057,ScmyWZ3_1570_HRSCAF_1621,74009595,74029031,-2735.917321,6.21336,0.28459,0.00000,0.71541,0.04424,1.00000,0.11511,0.04424,1.00000,0.00000
Psun_T000016090.NT.trim.NT.macse.trim.filter,Psun_T000016090,ScmyWZ3_1570_HRSCAF_1621,75270349,75288130,-1056.901272,6.91035,0.97356,0.00000,0.02644,0.00000,1.00000,0.85216,0.00000,1.00000,1.92225
Psun_T000016107.NT.trim.NT.macse.trim.filter,Psun_T000016107,ScmyWZ3_1570_HRSCAF_1621,76106892,76114098,-897.730678,5.58391,0.99093,0.00000,0.00907,0.17013,1.00000,0.00000,0.17013,1.00000,52.39476
Psun_T000016070.NT.trim.NT.macse.trim.filter,Psun_T000016070,ScmyWZ3_1570_HRSCAF_1621,74186193,74190915,-2574.302259,4.28178,0.00032,0.00000,0.99968,0.06210,1.00000,0.05227,0.06210,1.00000,0.08740
Psun_T000016108.NT.trim.NT.macse.trim.filter,Psun_T000016108,ScmyWZ3_1570_HRSCAF_1621,76399949,76401810,-420.813071,4.80728,0.00001,0.00000,0.99999,0.00000,1.00000,0.04353,0.00000,1.00000,0.00000
Psun_T000016073.NT.trim.NT.macse.trim.filter,Psun_T000016073,ScmyWZ3_1570_HRSCAF_1621,74197617,74215040,-3106.320910,3.67543,0.83298,0.15328,0.01374,0.27098,1.00000,86.43411,0.27098,1.00000,0.00000
Psun_T000016087.NT.trim.NT.macse.trim.filter,Psun_T000016087,ScmyWZ3_1570_HRSCAF_1621,75139822,75157414,-1072.091794,3.48253,0.55735,0.01335,0.42930,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000016091.NT.trim.NT.macse.trim.filter,Psun_T000016091,ScmyWZ3_1570_HRSCAF_1621,75408564,75411491,-1720.734575,5.96822,0.00000,0.00000,1.00000,0.21894,1.00000,0.01029,0.21894,1.00000,0.03136
Psun_T000016082.NT.trim.NT.macse.trim.filter,Psun_T000016082,ScmyWZ3_1570_HRSCAF_1621,74995921,75008746,-1674.741732,5.19299,0.71331,0.08698,0.19971,0.04178,1.00000,0.00000,0.04178,1.00000,0.80161
Psun_T000016067.NT.trim.NT.macse.trim.filter,Psun_T000016067,ScmyWZ3_1570_HRSCAF_1621,74133270,74171444,-2979.791289,4.25095,0.93593,0.00000,0.06407,0.01559,1.00000,998.99969,0.01559,1.00000,0.00000
Psun_T000016118.NT.trim.NT.macse.trim.filter,Psun_T000016118,ScmyWZ3_1570_HRSCAF_1621,77203190,77210834,-1046.480403,4.90490,0.94777,0.00000,0.05223,0.06222,1.00000,1.44421,0.06222,1.00000,0.00000
